Prodct,Prodct Id,Question,Answer
Clothing_Shoes_and_Jewelry,B001BR3364,Does it have a display to show fps or does it require something else to be hooked up like a printer or other display?,"Yes it displays fps, anything under 1000 fps it shows up to one decimal place, example: 850.3 fps. Anything over 1000 just full figures, example: 1020 fps."
Clothing_Shoes_and_Jewelry,B001BR3364,Does it have a display to show fps or does it require something else to be hooked up like a printer or other display?,It has a built in display on the end of the unit facing the shooter.
Clothing_Shoes_and_Jewelry,B001BR3364,Does it have a display to show fps or does it require something else to be hooked up like a printer or other display?,"Yes, it has a display screen that  shows FPS after the shot."
Clothing_Shoes_and_Jewelry,B001BR3364,Does it have a display to show fps or does it require something else to be hooked up like a printer or other display?,"Yes it has a display. or you can buy the optional printer for it, but a pencil and notepad is cheaper."
Clothing_Shoes_and_Jewelry,B001BR3364,Does anyone know if the most current model has a screw mount to fit a standard camera tripod?,It does have a tripod mount.
Clothing_Shoes_and_Jewelry,B001BR3364,Can the digital read out that comes with the F-1 Master work with this?,"The detached digital readout can't be added to the regular F1 without some creative wiring and voiding the warranty.  It does have a plug for the printer which can also be utilized by the remote power button to display the low, high, range, standard deviation, average, and shot #."
Clothing_Shoes_and_Jewelry,B001BR3364,Can the digital read out that comes with the F-1 Master work with this?,"K.Harv ? doesn't specify what ""this"" is??????"
Clothing_Shoes_and_Jewelry,B001BR3364,Can this be used for archery.,The manufacturer says it can be used for testing arrow velocity.
Clothing_Shoes_and_Jewelry,B001BR3364,Can this be used for archery.,Yes. Anything over 40fps. Will work fine with arrows.
Clothing_Shoes_and_Jewelry,B001DEPOLC,How thick are the walls of this briefcase?,"Not very thick ,it's only meant to hold delicate files ,The materials are made very flimsy and light .Not for every day use !"
Clothing_Shoes_and_Jewelry,B001DEPOLC,How thick are the walls of this briefcase?,"2 inches and the metal on the outside of the wonderful Road Pro briefcase hold it together very well...Hope that helps, Cherie"
Clothing_Shoes_and_Jewelry,B001DEPOLC,What are the interior dimensions?,"17 1/8"" across, 12 3/8"" front to back, 3 1/4"" depth minus the interior pockets"
Clothing_Shoes_and_Jewelry,B001DEPOLC,What are the interior dimensions?,"way too large not practical for a briefcase 4"" high is too much.....!!! not happy with the purchase"
Clothing_Shoes_and_Jewelry,B001DEPOLC,What are the interior dimensions?,"i am not happy with the item the briefcase is way too thick over 4"" not practical at all......."
Clothing_Shoes_and_Jewelry,B001DEPOLC,What are the interior dimensions?,like i said to large too bulky not happy with the item
Clothing_Shoes_and_Jewelry,B001FYYB8W,what music is played?,"It is not a music box.  As per the description, it is velvet/suede-lined box; good for jewelry or the like.  No music."
Clothing_Shoes_and_Jewelry,B001FYYB8W,what music is played?,"No music is played.  It is not a music box.  It is just a small chest.  It has a red felt lining and is about 4 inches wide by 2 1/2 inches deep, by 2 1/2 inches high."
Clothing_Shoes_and_Jewelry,B001FYYB8W,what music is played?,It's not a musical box.  It is for jewelry or keepsakes.
Clothing_Shoes_and_Jewelry,B001FYYB8W,what music is played?,NONE...IT'S NOT A MUSICAL JEWELERY BOX.
Clothing_Shoes_and_Jewelry,B001FYYB8W,Silver plated? Sterling silver?,"Plated, really cheap, does not look like this picture, it looks like chrome"
Clothing_Shoes_and_Jewelry,B001FYYB8W,"Instead of long and wide, could you give the width and depth?  Thank you.",The box is very small on the inside and can hold maybe two rings
Clothing_Shoes_and_Jewelry,B001FYYB8W,Dimentions What about dimentions of this box?,Can anyone post up what the inside dimensions are?
Clothing_Shoes_and_Jewelry,B001G42NPO,What are the demensions of the basket?,Inside measurement is 61/4 long 5 wide 21/4 deep hope this help wife really love this cleaner would buy again..
Clothing_Shoes_and_Jewelry,B001G42NPO,What are the demensions of the basket?,"Inside dimensions are:  5 1/8"" x 6 3/8"" x 2 1/4"" deep.  The inside tank is slightly larger."
Clothing_Shoes_and_Jewelry,B001P6GONU,would this be good to store a chess set?,Yes as long as you don't set the combination
Clothing_Shoes_and_Jewelry,B001P6GONU,would this be good to store a chess set?,yes but it depends on the dimensions of the set as well
Clothing_Shoes_and_Jewelry,B001P6GONU,After setting the combination on one side (that opens) the other side won't unlock?,"No. After setting both combinations, one side works perfect and the other side wont lock. So the lock on one side doesn't work."
Clothing_Shoes_and_Jewelry,B001P6GONU,After setting the combination on one side (that opens) the other side won't unlock?,Both sides have to be set to the same combination.
Clothing_Shoes_and_Jewelry,B001P6GONU,After setting the combination on one side (that opens) the other side won't unlock?,Is the side that was Not Reset in the 000 position? They can have different combinations because they are not connected.
Clothing_Shoes_and_Jewelry,B001P6GONU,"Hi, how do i know that the calculater pocket is on the left side or the right side for ordering.  Thanks,",It's on the right side
Clothing_Shoes_and_Jewelry,B001P6GONU,"Hi, how do i know that the calculater pocket is on the left side or the right side for ordering.  Thanks,",It is on the right side.
Clothing_Shoes_and_Jewelry,B001P6GONU,"Hi, how do i know that the calculater pocket is on the left side or the right side for ordering.  Thanks,",It is on the right side - just as pictured
Clothing_Shoes_and_Jewelry,B001P6GONU,is there a lower hard divider?,Not sure i understand what you mean by the question.  nothing divides the top half of the briefcase from the bottom.  do you care to be more specific?
Clothing_Shoes_and_Jewelry,B001P6GONU,can you out name on briefcase,"what the hell does that mean, outname on briefcase?"
Clothing_Shoes_and_Jewelry,B001S1TT2A,Is the basket autoclavable?,"Yes, it's stainless steel"
Clothing_Shoes_and_Jewelry,B001S1TT2A,Is this model suitable for cleaning vinyl record albums?,i know for sure that a vinyl 33 LP will not fit completely submerged in the tank.  A 45 may fit though
Clothing_Shoes_and_Jewelry,B001S1TT2A,What is the fitting type for the drain port?  Does anyone know what kind of hose fits in it?,"1/4""ID tubing available at any hardware store."
Clothing_Shoes_and_Jewelry,B001S1TT2A,What are the dimensions of the basket? How long is the warranty?  In how many minutes does the tank/unit start to heat up without using the heater?,"The inside basket dimensions are 8.5 inches wide by 11 inches long by 5 inches deep. the unit naturally heats up with the ultrasonic turned on, either way it takes a little while with a full tank to heat up but yes it definitely over shoots the set temperature once warmed up. Roughly 15 minutes to warm up without heater activated. They do warranty without a huge hassle, they confirm the issue and send replacement."
Clothing_Shoes_and_Jewelry,B001S1TT2A,which is the input voltage? 120? or 230? 50/60hz?,"it's 100-120 volts, 60 Hz.  ultrasonic power is 240 W, heating is 300 W,  total is 540 W"
Clothing_Shoes_and_Jewelry,B001S1TT2A,Will this cleaner work using mineral oil as the cleaning solution?,Yes. Any chemical that won't have an adverse effect with stainless steel.
Clothing_Shoes_and_Jewelry,B001S1TT2A,Will this cleaner work using mineral oil as the cleaning solution?,never used mineral oil..  only water simple green for cleaning small engine parts.. works very well
Clothing_Shoes_and_Jewelry,B001T7KEI6,Does any one know if these bracelets are made by Francis Cary and how many/size of hair strands are used?,"Watch out, this are a cheap plastic imitation, no genuine hair strands ... Seller should be honest and specify the real poor quality of his product"
Clothing_Shoes_and_Jewelry,B001T7KEI6,Is there a way to wash the bracelet?,"dove moisturizing soap and water, also leave it on in the shower and the conditioner in your shampoo will also keep it from drying out."
Clothing_Shoes_and_Jewelry,B001T7KEI6,Is there a way to wash the bracelet?,"Sure, just use a gentle soap like Dr Bronners or a mild shampoo.  It is hair after all.  :)"
Clothing_Shoes_and_Jewelry,B001T7KEI6,Is there a way to wash the bracelet?,It's hair.  Wash it in shampoo.  Use some cream rinse to keep it supple.
Clothing_Shoes_and_Jewelry,B001T7KEI6,Are your bracelets made from real Elephant hair and collected legally and not harming the Elephants?,Go to the suppliers web site to learn more.
Clothing_Shoes_and_Jewelry,B001T7KEI6,Are your bracelets made from real Elephant hair and collected legally and not harming the Elephants?,"All animal products have been obtained in a controlled enviroment regulated by the Convention on International Trade in Endangered Species of Wild Fauna and Flora (CITES), and the marketing of these products plays a roll in the long term preservation and conservation of Wildlife. Thank you."
Clothing_Shoes_and_Jewelry,B0022U62YO,how long is the scarf?,Around 4 to 5 feet
Clothing_Shoes_and_Jewelry,B0022U62YO,how long is the scarf?,The scarf is 57 inches end to end.
Clothing_Shoes_and_Jewelry,B0022U62YO,what is on the reverse side of this scarf?,Same exact thing on both sides
Clothing_Shoes_and_Jewelry,B0022U62YO,what is on the reverse side of this scarf?,It is the same on both sides.
Clothing_Shoes_and_Jewelry,B0022U62YO,what is on the reverse side of this scarf?,Same design as the front.
Clothing_Shoes_and_Jewelry,B0022U62YO,what is on the reverse side of this scarf?,"it is the same on front as it is on back, so ""USA"" on both sides."
Clothing_Shoes_and_Jewelry,B0022U62YO,How long is this scarf?,The scarf is 58 inches from end to end.  They are nice looking scarfs.
Clothing_Shoes_and_Jewelry,B0022U62YO,How long is this scarf?,"Its 58"" long sorry it took so long"
Clothing_Shoes_and_Jewelry,B0022U62YO,How long is this scarf?,"About 50 inches, plus an inch or so on each end for the fringe."
Clothing_Shoes_and_Jewelry,B0026HT0U6,what's the diameter of the clasp?,"Hello friend, the diameter of the clasp at the thinner end is about 3mm, or 1/4inch. Hopefully this info will help you."
Clothing_Shoes_and_Jewelry,B0026HT0U6,what's the diameter of the clasp?,The clasp is just a skinny pc of rubber that goes into the other end; about the same size as the necklace.  It is black not silver or gold & not round.  You would not have a problem putting bales on this necklace.
Clothing_Shoes_and_Jewelry,B0026NDRRM,Is the sword made of plastic or foam?,A hard foam... Looks so very realistic!!!! But is not!
Clothing_Shoes_and_Jewelry,B0026NDRRM,Is the sword made of plastic or foam?,The sword is made of flexible foam.
Clothing_Shoes_and_Jewelry,B0026NDRRM,Is the sword made of plastic or foam?,"Soft plastic, wouldn't hurt anyone."
Clothing_Shoes_and_Jewelry,B0026NDRRM,What size does it fit?,Small fit 3 - 5 toddlers
Clothing_Shoes_and_Jewelry,B0026NDRRM,Is the sword included?,Yes. The sword was included.
Clothing_Shoes_and_Jewelry,B0026NDRRM,Is the sword included?,Yes. It is foam but nice quality.
Clothing_Shoes_and_Jewelry,B0026NDRRM,Is the sword included?,Yes and it is made of foam. Grandson loves it
Clothing_Shoes_and_Jewelry,B0026NDRRM,Is the sword included?,"Yes. The foam sword, hat, patch and the pirate top with a loop for the sword."
Clothing_Shoes_and_Jewelry,B0026NDRRM,Will this fit a one year old?,It will probably be a little big but doable!
Clothing_Shoes_and_Jewelry,B0026NDRRM,Will this fit a one year old?,*Recommended Age: 3-6 years
Clothing_Shoes_and_Jewelry,B0026NDRRM,How many vests and hats comes in the package?,There is one vest and one hat
Clothing_Shoes_and_Jewelry,B0026NDRRM,How many vests and hats comes in the package?,There is one of everything in the package.
Clothing_Shoes_and_Jewelry,B0026NDRRM,How many vests and hats comes in the package?,One vest and one hat
